smiles,assay_id,activity_type,pActivity,molecule_chembl_id,document_year,document_chembl_id,journal,source,assay_description,round_id,assay_context,scaffold,program_id,target_chembl_id,target_name,target_type,admet_solubility,admet_solubility_source,admet_lipophilicity,admet_lipophilicity_source,admet_clearance_hepatocyte,admet_clearance_hepatocyte_source,admet_clearance_microsome,admet_clearance_microsome_source,admet_herg,admet_herg_source,admet_ames,admet_ames_source,admet_bbb,admet_bbb_source,admet_caco2,admet_caco2_source,admet_ppbr,admet_ppbr_source
COc1ncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)cn1,CHEMBL4431053,IC50,5.72,CHEMBL4061436,2016,CHEMBL4428127,ACS Med Chem Lett,Scientific Literature,Inhibition of human ERG expressed in HEK293 cells by thallium flux assay,76,713,c1ccc(-c2cccc3nc(-c4cncnc4)nc(NCc4ccccn4)c23)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1ncc(C(=O)N2CCN(C(=O)/C=C/c3ccc(Br)cc3)CC2)cn1,CHEMBL5378342,IC50,5.31,CHEMBL5399120,2023,CHEMBL5375977,J Med Chem,Scientific Literature,Inhibition of human ERG stably expressed in HEK293 cells by whole cell voltage clamp method,117,1016,O=C(C=Cc1ccccc1)N1CCN(C(=O)c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1ncc(C(=O)N2CCN(C(=O)/C=C/c3ccc4c(c3)OC(F)(F)O4)CC2)cn1,CHEMBL5378342,IC50,5.1,CHEMBL5394700,2023,CHEMBL5375977,J Med Chem,Scientific Literature,Inhibition of human ERG stably expressed in HEK293 cells by whole cell voltage clamp method,117,1016,O=C(C=Cc1ccc2c(c1)OCO2)N1CCN(C(=O)c2cncnc2)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1ncc(NC(=O)Nc2cnc3ccc(F)cc3c2N(C)C2CCCN(C)C2)cc1Cl,CHEMBL4678244,IC50,5.05,CHEMBL4756634,2020,CHEMBL4673331,J Med Chem,Scientific Literature,Inhibition of human ERG,101,1132,O=C(Nc1cccnc1)Nc1cnc2ccccc2c1NC1CCCNC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1ncc([C@]2(O)CC[C@H](N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cc1C,CHEMBL2216324,IC50,4.67,CHEMBL2204246,2012,CHEMBL2203263,ACS Med Chem Lett,Scientific Literature,Displacement of [3H]-astemizole from human ERG expressed in HEK293 cells after 1 hr by scintillation counting analysis,48,169,O=C(CNC(=O)c1ccccc1)NC1CN(C2CCC(c3cccnc3)CC2)C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1ncc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1919743,IC50,3.686132779630847,CHEMBL1916543,2011,CHEMBL1914454,J Med Chem,Scientific Literature,Inhibition of human ERG by ionworks HT assay,37,1065,O=c1ccc2cncnc2n1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,0.2,tdc_measured,,missing,,missing,,missing,,missing,,missing,,missing,72.45,tdc_measured
COc1ncc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1919743,IC50,4.09,CHEMBL1916544,2011,CHEMBL1914454,J Med Chem,Scientific Literature,Inhibition of human ERG by ionworks HT assay,37,1065,O=c1cnc2cncnc2n1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,-0.14,tdc_measured,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nccc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)n1,CHEMBL4030012,IC50,5.1,CHEMBL4103004,2017,CHEMBL4028831,Bioorg Med Chem Lett,Scientific Literature,Displacement of [35S]MK499 from human ERG expressed in HEK293 cells,86,651,O=C1OCc2cc(CCN3CCC4(CC3)CCN(c3ccncn3)C4=O)ccc21,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nccc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)n1,CHEMBL4030033,IC50,5.09,CHEMBL4103004,2017,CHEMBL4028831,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by Qpatch electrophysiology method,86,1133,O=C1OCc2cc(CCN3CCC4(CC3)CCN(c3ccncn3)C4=O)ccc21,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nccc2c(=O)n(C)c(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)nc12,CHEMBL1827362,IC50,5.0,CHEMBL507360,2011,CHEMBL1821550,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay,37,29,O=c1[nH]c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2cnccc12,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1ncccc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,CHEMBL3855279,IC50,6.22,CHEMBL3958949,2016,CHEMBL3853329,J Med Chem,Scientific Literature,Inhibition of human ERG transfected in HEK293 cells assessed as reduction in tail current by patch clamp assay,76,100,c1ccc(C2CC23CCN(CCCSc2nnc(-c4cccnc4)[nH]2)C3)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1ncccc1C(=O)N1CC[C@H](NCc2cncn2Cc2ccc(C#N)cc2)C1=O,CHEMBL1027667,IC50,4.68,CHEMBL485162,2009,CHEMBL1137783,J Med Chem,Scientific Literature,Inhibition of human ERG channel,19,86,O=C(c1cccnc1)N1CCC(NCc2cncn2Cc2ccccc2)C1=O,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1ncccc1[C@@H](C)c1c(CCN(C)C)sc2ccccc12,CHEMBL1106982,IC50,5.75,CHEMBL1093294,2010,CHEMBL1156278,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG expressed in HEK cells assessed as blockade of potassium tail current by standard patch clamp analysis,25,1113,c1cncc(Cc2csc3ccccc23)c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nccnc1CC1=C(CCN(C)C)Cc2cc(Cl)ccc21,CHEMBL1115186,IC50,6.64,CHEMBL1092650,2010,CHEMBL1156971,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by patch clamp assay,25,674,C1=C(Cc2cnccn2)c2ccccc2C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nccnc1CC1=C(CCN(C)C)Cc2ccccc21,CHEMBL1115186,IC50,5.12,CHEMBL1088900,2010,CHEMBL1156971,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by patch clamp assay,25,674,C1=C(Cc2cnccn2)c2ccccc2C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nccnc1N1C(=O)N(c2ccc(-c3ccc(C(=O)O)cc3C)cc2)C(=O)C12CCN(Cc1ncccc1C)CC2,CHEMBL2045992,IC50,5.85,CHEMBL2041185,2012,CHEMBL2040836,J Med Chem,Scientific Literature,Binding affinity to human Erg,48,807,O=C1N(c2ccc(-c3ccccc3)cc2)C(=O)C2(CCN(Cc3ccccn3)CC2)N1c1cnccn1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(C)ccc21,CHEMBL1115186,IC50,5.42,CHEMBL1090176,2010,CHEMBL1156971,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by patch clamp assay,25,674,C1=C(Cc2cnccn2)c2ccccc2C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(F)ccc21,CHEMBL1115186,IC50,5.75,CHEMBL1090526,2010,CHEMBL1156971,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by patch clamp assay,25,674,C1=C(Cc2cnccn2)c2ccccc2C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2ccccc21,CHEMBL1115186,IC50,5.12,CHEMBL1092597,2010,CHEMBL1156971,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by patch clamp assay,25,674,C1=C(Cc2cnccn2)c2ccccc2C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nn(C)cc1C(=O)Nc1cccc(-c2cncn2C(C)C)n1,CHEMBL4605642,IC50,4.82,CHEMBL4641666,2020,CHEMBL4602708,ACS Med Chem Lett,Scientific Literature,Inhibition of human ERG,101,1134,O=C(Nc1cccc(-c2cnc[nH]2)n1)c1cn[nH]c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,CHEMBL4605642,IC50,4.52,CHEMBL4643577,2020,CHEMBL4602708,ACS Med Chem Lett,Scientific Literature,Inhibition of human ERG,101,1134,O=C(Nc1cccc(-c2nnc[nH]2)n1)c1cn[nH]c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nn(C)cc1Nc1ncc(Br)c(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1,CHEMBL4406249,IC50,4.82,CHEMBL4577393,2020,CHEMBL4402602,J Med Chem,Scientific Literature,Inhibition of human ERG,101,1135,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4cn[nH]c4)n3)c[nH]c12,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nn(C)cc1Nc1ncc(Cl)c(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1,CHEMBL4406249,IC50,4.66,CHEMBL4064366,2020,CHEMBL4402602,J Med Chem,Scientific Literature,Inhibition of human ERG,101,1135,O=C(CN1CCNCC1)Nc1cccc2c(-c3ccnc(Nc4cn[nH]c4)n3)c[nH]c12,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,CHEMBL3825087,IC50,5.18,CHEMBL3822858,2016,CHEMBL3822394,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHOK1 cells after 6 mins by electrophysiology assay,76,77,c1ccn2c(-c3ccnc(Nc4cnn(C5CCNCC5)c4)n3)cnc2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,CHEMBL3825087,IC50,5.0,CHEMBL3823522,2016,CHEMBL3822394,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHOK1 cells after 6 mins by electrophysiology assay,76,77,c1ccn2ncc(-c3ccnc(Nc4cnn(C5CCNCC5)c4)n3)c2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nsc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)n1,CHEMBL4030012,IC50,5.02,CHEMBL4075319,2017,CHEMBL4028831,Bioorg Med Chem Lett,Scientific Literature,Displacement of [35S]MK499 from human ERG expressed in HEK293 cells,86,651,O=C1OCc2cc(CCN3CCC4(CC3)CCN(c3ncns3)C4=O)ccc21,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nsc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)n1,CHEMBL4030033,IC50,4.99,CHEMBL4075319,2017,CHEMBL4028831,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG by Qpatch electrophysiology method,86,1133,O=C1OCc2cc(CCN3CCC4(CC3)CCN(c3ncns3)C4=O)ccc21,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
COc1nsc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)n1,CHEMBL5039908,IC50,4.99,CHEMBL4075319,2021,CHEMBL5038592,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in HEK-293 cells by voltage clamp electrophysiology assay,107,397,O=C1OCc2cc(CCN3CCC4(CC3)CCN(c3ncns3)C4=O)ccc21,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)C1(c2nc(-c3cccc4[nH]ccc34)nc3c2OC[C@@H]2COCCN32)CCOCC1,CHEMBL3889165,IC50,2.221848749616356,CHEMBL3921669,2016,CHEMBL3886972,,BindingDB Patent Bioactivity Data,"Binding Assay: Predictor hERG Assay test kits were obtained from Invitrogen (Carlsbad, Calif.). The binding assay was carried out according to the kit instructions. Fluorescence polarization measurements were made using EnVision Microplate Reader from Perkin-Elmer Instruments.",77,846,c1cc(-c2nc(C3CCOCC3)c3c(n2)N2CCOCC2CO3)c2cc[nH]c2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)C1CN(C(=O)c2ccc3cc(Oc4ccc(C(F)(F)F)cn4)ccc3n2)C1,CHEMBL5147695,IC50,4.63,CHEMBL3947741,2022,CHEMBL5143671,Bioorg Med Chem,Scientific Literature,Inhibition of hERG channel by electrophysiology,112,135,O=C(c1ccc2cc(Oc3ccccn3)ccc2n1)N1CCC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)CCNC(=O)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,CHEMBL5147695,IC50,4.52,CHEMBL3939162,2022,CHEMBL5143671,Bioorg Med Chem,Scientific Literature,Inhibition of hERG channel by electrophysiology,112,135,c1ccc(Oc2ccc3ncccc3c2)nc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3430336,IC50,6.0,CHEMBL554,2014,CHEMBL3430320,J Pharmacol Toxicol Methods,Scientific Literature,Inhibition of rapid delayed inward rectifying potassium current (IKr) measured using manual patch clamp assay,64,1136,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,91.2,tdc_measured,36.31,tdc_measured,1.0,tdc_measured,,missing,,missing,,missing,99.74,tdc_measured
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3430705,IC50,1.0,CHEMBL554,2014,CHEMBL3430320,J Pharmacol Toxicol Methods,Scientific Literature,Inhibition of rapid delayed inward rectifying potassium current (IKr) in Chinese hamster ovary (CHO) K1 cells stably expressing hERG measured using IonWorks Quattro automated patch clamp platform,64,1137,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,91.2,tdc_measured,36.31,tdc_measured,1.0,tdc_measured,,missing,,missing,,missing,99.74,tdc_measured
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL3430735,IC50,3.200000003083764,CHEMBL554,2014,CHEMBL3430320,J Pharmacol Toxicol Methods,Scientific Literature,Inhibition of rapid delayed inward rectifying potassium current (IKr) in Chinese hamster ovary (CHO) cells stable expressing hERG measured using IonWorks Barracuda automated patch clamp platform,64,1138,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,91.2,tdc_measured,36.31,tdc_measured,1.0,tdc_measured,,missing,,missing,,missing,99.74,tdc_measured
CS(=O)(=O)Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)cc1,CHEMBL1259359,IC50,8.18,CHEMBL1258391,2010,CHEMBL1255514,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,25,236,c1ccc(CN2C3CCC2CC(Oc2ccccc2)C3)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,CHEMBL2072491,IC50,5.46,CHEMBL2069511,2012,CHEMBL2069262,ACS Med Chem Lett,Scientific Literature,Displacement of [35S]MK499 from human Erg expressed in HEK293 cells after 60 mins by scintillation counting,48,74,c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCNCC4)N3)n2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)N1CCN(C(=O)c2cnc3ccc(F)cc3c2-c2ccc(C3(C#N)CC3)cc2)CC1,CHEMBL4190054,IC50,4.96,CHEMBL4206272,2018,CHEMBL4184337,J Med Chem,Scientific Literature,Inhibition of human ERG,92,1139,O=C(c1cnc2ccccc2c1-c1ccc(C2CC2)cc1)N1CCNCC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)N1CCN(C(=O)c2cnc3ccc(F)cc3c2N2CCC(C#N)(c3ccccc3)CC2)CC1,CHEMBL4190054,IC50,5.26,CHEMBL4206892,2018,CHEMBL4184337,J Med Chem,Scientific Literature,Inhibition of human ERG,92,1139,O=C(c1cnc2ccccc2c1N1CCC(c2ccccc2)CC1)N1CCNCC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,CHEMBL1960000,IC50,4.19,CHEMBL521851,2012,CHEMBL1955823,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]-astemizole from human ERG expressed in CHO-K1 cells membrane,48,1140,c1cc(-c2nc(N3CCOCC3)c3sc(CN4CCNCC4)cc3n2)c2cn[nH]c2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,3.3,tdc_measured,33.11,tdc_measured,14.79,tdc_measured,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,CHEMBL980868,IC50,4.19,CHEMBL521851,2008,CHEMBL1140078,J Med Chem,Scientific Literature,Blockade of human ERG channel by whole cell patch clamp assay,11,1141,c1cc(-c2nc(N3CCOCC3)c3sc(CN4CCNCC4)cc3n2)c2cn[nH]c2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,3.3,tdc_measured,33.11,tdc_measured,14.79,tdc_measured,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)N1CCN(Cc2ccc3c(c2)CC[C@H](N2CCN(CCc4ccc(F)cc4)CC2=O)C3)CC1,CHEMBL854894,IC50,4.89,CHEMBL384030,2007,CHEMBL1137586,Bioorg Med Chem Lett,Scientific Literature,Inhibition of binding to hERG,6,82,O=C1CN(CCc2ccccc2)CCN1C1CCc2cc(CN3CCNCC3)ccc2C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,1.0,tdc_measured,,missing,,missing,,missing,,missing
CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3n2)CC1,CHEMBL1960000,IC50,4.0,CHEMBL1957497,2012,CHEMBL1955823,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]-astemizole from human ERG expressed in CHO-K1 cells membrane,48,1140,c1cc(-c2cn3cc(CN4CCNCC4)nc3c(N3CCOCC3)n2)c2cn[nH]c2c1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)N1Cc2cc(Cl)ccc2-n2c(nnc2C2CCN(c3ccccn3)CC2)C1,CHEMBL1837361,IC50,4.51,CHEMBL1837041,2011,CHEMBL1833912,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]dofetilide from human ERG transfected in HEK293 cells by fluorescence polarization binding assay,37,94,c1ccc(N2CCC(c3nnc4n3-c3ccccc3CNC4)CC2)nc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,CHEMBL2330875,IC50,4.1,CHEMBL2325736,2013,CHEMBL2321772,J Med Chem,Scientific Literature,Inhibition of human ERG expressed in CHO cells by ionworks assay,58,352,O=C(NCc1ccccc1)C1CCN(c2ncnc3[nH]ccc23)CC1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,2.2,tdc_measured,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)NCCN(CCc1ccc(Cl)cc1)C1CCN(c2nc(N)n[nH]2)CC1,CHEMBL4312823,IC50,5.14,CHEMBL4457342,2019,CHEMBL4311945,J Med Chem,Scientific Literature,Displacement of Tracer Red from human ERG by fluorescence polarization assay,97,102,c1ccc(CCNC2CCN(c3ncn[nH]3)CC2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)NCCc1cc2cc(CN3CCOCC3)cc3c(=O)c(C(=O)NCc4ccc(Cl)cc4)cn1c23,CHEMBL5259045,IC50,5.28,CHEMBL5268498,2023,CHEMBL5257086,Bioorg Med Chem,Scientific Literature,Inhibition of hERG expressed in CHO cells by automated patch clamp method,117,107,O=C(NCc1ccccc1)c1cn2ccc3cc(CN4CCOCC4)cc(c1=O)c32,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)N[C@H]1CC[C@@H](N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,CHEMBL1837909,IC50,4.64,CHEMBL1834650,2011,CHEMBL1833932,Bioorg Med Chem Lett,Scientific Literature,Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting,37,48,O=C(CNc1n[nH]c2ccccc12)NC1CN(C2CCCCC2)C1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(-c4cncc(O[C@H]5CNCCC56CC6)n4)c3c2)c(F)c1,CHEMBL3396429,IC50,5.64,CHEMBL3393720,2015,CHEMBL3392976,Bioorg Med Chem Lett,Scientific Literature,Inhibition of human ERG,70,1142,c1ccc(-c2ccc3[nH]nc(-c4cncc(OC5CNCCC56CC6)n4)c3c2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2ccc(F)c(F)c2F)cc1,CHEMBL1027247,IC50,5.77,CHEMBL493078,2008,CHEMBL1140127,J Med Chem,Scientific Literature,Displacement of [3H]astemizole from human ERG expressed in HEK293 cells,11,250,c1ccc(CCN(CCCOc2ccccc2)Cc2ccccc2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2cccc(O)c2)cc1,CHEMBL1027247,IC50,6.11,CHEMBL493712,2008,CHEMBL1140127,J Med Chem,Scientific Literature,Displacement of [3H]astemizole from human ERG expressed in HEK293 cells,11,250,c1ccc(CCN(CCCOc2ccccc2)Cc2ccccc2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2ccccc2)cc1,CHEMBL1027247,IC50,6.37,CHEMBL493087,2008,CHEMBL1140127,J Med Chem,Scientific Literature,Displacement of [3H]astemizole from human ERG expressed in HEK293 cells,11,250,c1ccc(CCN(CCCOc2ccccc2)Cc2ccccc2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2ccccc2F)cc1,CHEMBL1027247,IC50,5.92,CHEMBL495114,2008,CHEMBL1140127,J Med Chem,Scientific Literature,Displacement of [3H]astemizole from human ERG expressed in HEK293 cells,11,250,c1ccc(CCN(CCCOc2ccccc2)Cc2ccccc2)cc1,hERG,CHEMBL240,hERG (KCNH2),ion_channel,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing,,missing
